2024-10-04,25100,Chełm-Bydgoszcz Gł,Bydgoszcz  Gł,PARASOL
2024-08-10,3506,Kraków Gł. - Gdynia Gł.,GDYNIA GŁ.,SPRZĘT ELEKTRONICZNY
2024-08-10,5300,Gdynia Główna - Kraków Główny,Kraków Główny,UBRANIE
2024-08-09,8340,Kołobrzeg - Kraków Główny,Kraków Główny,SPRZĘT TURYSTYCZNY
2024-08-10,1302,Warszawa Wschodnia - Kraków Główny,Kraków Główny,REKLAMÓWKA / TORBA
2024-08-10,5310,Gdynia Główna - Kraków Główny,Kraków Główny,REKLAMÓWKA / TORBA
2024-08-09,13102,Warszawa Wschodnia - Kraków Główny,Kraków Główny,UBRANIE
2024-08-09,83106,Piła Główna - Kraków Główny,Kraków Główny,SPRZĘT SPORTOWY
2024-08-09,5360,Gdynia Główna - Zakopane,Kraków Główny,PARASOL
2024-08-09,13102,Warszawa Wschodnia - Kraków Główny,Kraków Główny,SPRZĘT TURYSTYCZNY
2024-08-10,5310,Gdynia Główna - Kraków Główny,Kraków Główny,RZECZY OSOBISTE
2024-08-09,1312,Warszawa Centralna - Kraków Główny,Kraków Główny,KSIĄŻKA
2024-08-10,5620,Ełk - Wrocław Gł.,WARSZAWA ZACH.,SPRZĘT SPORTOWY
2024-08-10,3508,Rzeszów Główny - Gdynia Gł.,GDYNIA GŁ.,UBRANIE
2024-08-10,3508,Rzeszów Główny - Gdynia Gł.,GDYNIA GŁ.,PARASOL
2024-08-10,18104,Białystok - Szczecin Gł.,GDAŃSK GŁ.,SASZETKA / NERKA
2024-08-10,6504,Wrocław Gł. - Gdynia Gł.,GDYNIA GŁ.,REKLAMÓWKA / TORBA
2024-08-10,6504,Wrocław Gł. - Gdynia Gł.,GDYNIA GŁ.,WALIZKA / PLECAK
2024-08-10,21011,Dorohusk - Warszawa Wsch.,Warszawa Olszynka Grochowska,WALIZKA / PLECAK
2024-08-10,38192,Zakopane - Szczecin Gł.,SZCZECIN GŁ.,UBRANIE
2024-08-10,1200,Łódź Fabryczna - Lublin Gł.,LUBLIN GŁ.,UBRANIE
2024-08-10,81104,SZCZECIN GŁ. - BIAŁYSTOK,BIAŁYSTOK,SPRZĘT ELEKTRONICZNY
2024-08-10,8320,Szczecin Gł. - Kraków Gł.,ŚRODA WLKP.,RZECZY OSOBISTE
2024-08-10,71001,Berlin - Warszawa Wsch.,Warszawa Olszynka Grochowska,WALIZKA / PLECAK
2024-08-10,71001,Berlin - Warszawa Wsch.,Warszawa Olszynka Grochowska,TELEFON
2024-08-10,81102,Świnoujście - Białystok,Białystok,ARTYKUŁY MEDYCZNE
2024-08-10,1350,ZAKOPANE-WARSZAWA WSCHODNIA,WARSZAWA OLSZYNKA GROCHOWSKA,PARASOL
2024-08-10,83172,Świnoujście - Przemyśl Gł.,POZNAŃ GŁ.,RZECZY OSOBISTE
2024-08-09,6304,Wrocław Gł. - Przemyśl Gł.,BOCHNIA,PORTFEL
2024-08-09,16102,Warszawa Wsch. - Wrocław Gł.,WROCŁAW GŁ.,SPRZĘT ELEKTRONICZNY
2024-08-09,5308,Gdynia Gł. - Rzeszów Główny,TARNÓW,RZECZY OSOBISTE
2024-08-09,55190,Hel - Gdynia Gł.,HEL,UBRANIE
2024-08-09,4502,Gliwice - Gdynia Gł.,GDYNIA GŁ.,UBRANIE
2024-08-09,4502,Gliwice - Gdynia Gł.,GDYNIA GŁ.,PORTFEL
2024-08-09,21100,Chełm - Warszawa Wsch.,CHEŁM,PARASOL
2024-08-09,71100,Zielona Góra Gł. - Warszawa Gdańska,WARSZAWA GD.,UBRANIE
2024-08-09,71100,Zielona Góra Gł. - Warszawa Gdańska,WARSZAWA GD.,SPRZĘT SPORTOWY
2024-08-09,3840,Kraków Gł. - Kołobrzeg,KOŁOBRZEG,WALIZKA / PLECAK
2024-08-09,5124,Bydgoszcz Gł. - Warszawa Gdańska,BYDGOSZCZ GŁ.,WALIZKA / PLECAK
2024-08-09,5124,Bydgoszcz Gł. - Warszawa Gdańska,BYDGOSZCZ GŁ.,REKLAMÓWKA / TORBA
2024-08-09,3106,Kraków Gł. - Warszawa Centr.,WARSZAWA CENTR.,RZECZY OSOBISTE
2024-08-09,3522,Kraków Gł. - Olsztyn Gł.,OLSZTYN GŁ.,UBRANIE
2024-08-09,5424,Olsztyn Gł. - Bielsko-Biała Gł.,BIELSKO-BIAŁA GŁ.,UBRANIE
2024-08-09,2700,Stalowa W. Rozw. - Żary,WROCŁAW GŁ.,UBRANIE
2024-08-09,2700,Stalowa W. Rozw. - Żary,WROCŁAW GŁ.,UBRANIE
2024-08-08,43000,PRAGA-PRZEMYŚL GŁ.,PRZEMYŚL GŁ.,PORTFEL
2024-08-09,8300,Kołobrzeg - Kraków Gł.,KRAKÓW GŁ.,UBRANIE
2024-08-08,73105,ZIELONA GÓRA-PRZEMYŚL GŁ.,PRZEMYŚL GŁ.,ETUI
2024-08-09,15150,Warszawa Zach. - Łeba,WEJHEROWO,RZECZY OSOBISTE
2024-08-09,81107,Świnoujście - Warszawa Wsch.,Warszawa Olszynka Grochowska,UBRANIE
2024-08-09,6300,Wrocław Gł. - Przemyśl Gł.,PRZEMYŚL GŁ.,TELEFON
2024-08-09,5302,Gdynia Gł. - Kraków Gł.,KRAKÓW GŁ.,UBRANIE
2024-08-09,5112,Gdynia Gł. - Warszawa Zach.,WARSZAWA ZACH.,RZECZY OSOBISTE
2024-08-09,5620,Ełk - Wrocław Gł.,ŁÓDŹ CHOJNY,SPRZĘT ELEKTRONICZNY
2024-08-09,83100,Kołobrzeg - Rzeszów Główny,SZCZECINEK,TELEFON
2024-08-09,403,Bohumin - Łeba,GDYNIA GŁ.,TELEFON
2024-08-09,1114,Łódź Fabryczna - Terespol,TERESPOL,REKLAMÓWKA / TORBA
2024-08-09,12171,KOŁOBRZEG-LUBLIN,LUBLIN,RZECZY OSOBISTE
2024-08-09,12171,KOŁOBRZEG -LUBLIN,LUBLIN,RZECZY OSOBISTE
2024-08-09,81170,Świnoujście - Warszawa Wsch.,WARSZAWA WSCH.,SPRZĘT ELEKTRONICZNY
2024-08-08,3151,Zakopane - Warszawa,Warszawa Olszynka Grochowska,WALIZKA / PLECAK
2024-08-09,5620,Ełk - Wrocław Gł.,EŁK,RZECZY OSOBISTE
2024-08-08,81101,Świnoujście - Warszawa,Warszawa Olszynka Grochowska,RZECZY OSOBISTE
2024-08-09,16108,Warszawa Gdańska - Wrocław Gł.,BRZEG,PIENIĄDZE
2024-08-08,6304,Wrocław Gł. - Przemyśl Gł.,PRZEMYŚL GŁ.,UBRANIE
2024-08-08,1626,Warszawa Wsch. - Zgorzelec,ZGORZELEC,PARASOL
2024-08-08,6520,Wrocław Gł. - Ełk,EŁK,RZECZY OSOBISTE
2024-08-08,3554,Przemyśl Gł. - Hel,GDYNIA GŁ.,DOKUMENT/Y
2024-08-08,2100,Lublin Gł. - Łódź Fabryczna,ŁÓDŹ FABRYCZNA,REKLAMÓWKA / TORBA
2024-08-08,1312,Warszawa Centr. - Kraków Gł.,KRAKÓW GŁ.,RZECZY OSOBISTE
2024-08-08,5320,Olsztyn Gł. - Kraków Gł.,KRAKÓW GŁ.,SPRZĘT SPORTOWY
2024-08-08,3512,Kraków Gł. - Gdynia Gł.,GDYNIA GŁ.,REKLAMÓWKA / TORBA
2024-08-08,16100,Warszawa Wsch. - Szklarska Por.G.,SZKLARSKA POR.G.,SASZETKA / NERKA
2024-08-08,1308,Warszawa Wschodnia - Kraków Główny,Kraków Główny,ARTYKUŁY BIUROWE
2024-08-08,2700,Stalowa W. Rozw. - Żary,ŻARY,UBRANIE
2024-08-08,83100,Kołobrzeg - Rzeszów Główny,LUBLIN GŁ.,KSIĄŻKA
2024-08-08,35105,Zakopane - Gdynia Gł.,OPOCZNO PŁD.,UBRANIE
2024-08-08,73102,Poznań Główny-Kraków Główny,Kraków Główny,UBRANIE
2024-08-08,8320,Szczecin Główny -Kraków Główny,Kraków Główny,SPRZĘT ELEKTRONICZNY
2024-08-08,62102,WROCŁAW GŁ-LUBLIN,LUBLIN,SPRZĘT ELEKTRONICZNY
2024-08-08,62100,Wrocław Gł. - Lublin Gł.,LUBLIN GŁ.,UBRANIE
2024-08-08,81102,Świnoujście - Suwałki,KUTNO,WALIZKA / PLECAK
2024-08-08,8300,Kołobrzeg - Kraków Główny,Kraków Główny,SPRZĘT TURYSTYCZNY
2024-08-08,1304,Warszawa Wschodnia - Kraków Główny,Kraków Główny,ARTYKUŁY MEDYCZNE
2024-08-08,8300,Kołobrzeg - Kraków Główny,Kraków Główny,RZECZY OSOBISTE
2024-08-06,53190,Łeba - Kraków Główny,Kraków Główny,UBRANIE
2024-08-06,5324,Olsztyn Główny - Kraków Główny,Kraków Główny,UBRANIE
2024-08-07,5334,Bydgoszcz Główna - Kraków Główny,Kraków Główny,KSIĄŻKA
2024-08-08,25100,Chełm - Bydgoszcz Gł.,ŚWIDNIK MIASTO,RZECZY OSOBISTE
2024-08-07,63102,Jelenia Góra - Kraków Główny,Kraków Główny,SPRZĘT ELEKTRONICZNY
2024-08-06,83171,Kołobrzeg -Kraków Główny,Kraków Główny,RZECZY OSOBISTE
2024-08-08,4508,Gliwice - Gdynia Gł.,MALBORK,WALIZKA / PLECAK
2024-08-07,81103,Świnoujście,Suwałki,RZECZY OSOBISTE
2024-08-08,61106,Wrocław,Białystok,ARTYKUŁY MUZYCZNE
2024-08-08,15150,Warszawa Zach. - Łeba,RUMIA,REKLAMÓWKA / TORBA
2024-08-08,3510,Kraków Gł. - Gdynia Gł.,GDYNIA GŁ.,WALIZKA / PLECAK
2024-08-08,111,Ostrava-Svinov - Warszawa Wsch.,WARSZAWA WSCH.,SASZETKA / NERKA
2024-08-07,11106,WARSZAWA-TERESPOL,TERESPOL,PORTFEL
2024-08-08,81110,Piła Gł. - Warszawa Gdańska,WARSZAWA GD.,REKLAMÓWKA / TORBA
2024-08-08,6521,ełk,Wrocław,RZECZY OSOBISTE
2024-08-07,5122,Olsztyn Główny-Łódź Fabryczna,Łódź Kaliska,SPRZĘT ELEKTRONICZNY
2024-08-07,3151,Zakopane-Warszawa,Warszawa Olszynka Grochowska,WALIZKA / PLECAK
2024-08-08,5141,Hel-Warszawa,Warszawa Olszynka Grochowska,UBRANIE
2024-08-07,61190,Szklarska Por.G. - Warszawa Wsch.,SZKLARSKA POR.G.,KSIĄŻKA
2024-08-07,24103,Lublin Gł.-Gliwice,Gliwice,UBRANIE
2024-08-07,82102,Szczecin Gł. - Lublin Gł.,SKARŻYSKO-KAMIEN.,SPRZĘT ELEKTRONICZNY
2024-08-07,249,Berlin Hbf - Warszawa Gdańska,POZNAŃ GŁ.,SPRZĘT TURYSTYCZNY
2024-08-07,82104,Świnoujście - Hrubieszów Miasto,LUBLIN GŁ.,ARTYKUŁY BIUROWE
2024-08-07,5304,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-07,5304,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-07,5304,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-07,5302,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-07,8300,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁÓWNY,ARTYKUŁY BIUROWE
2024-08-07,53104,Gdynia Gł. - Zakopane,ZAKOPANE,ARTYKUŁY DZIECIĘCE
2024-08-07,8300,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-07,53104,Gdynia Gł. - Zakopane,ZAKOPANE,TELEFON
2024-08-07,53173,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-07,5322,Olsztyn Gł. - Kraków Gł.,KRAKÓW GŁ.,UBRANIE
2024-08-04,,,katowice,PORTFEL
2024-08-04,5427,Gdynia-Katowice,Katowice,PARASOL
2024-08-07,3106,Kraków Gł. - Warszawa Centr.,WARSZAWA CENTR.,WALIZKA / PLECAK
2024-08-07,5312,Gdynia Gł. - Kraków Gł.,KRAKÓW GŁ.,AKCESORIA DLA ZWIERZĄT
2024-08-07,3122,Kraków Gł. - Warszawa Wsch.,SUCHEDNIÓW,RZECZY OSOBISTE
2024-08-07,9104,Łódź Fabryczna - Warszawa Wsch.,WARSZAWA WSCH.,ETUI
2024-08-07,13000,MOCKAVA-KRAKÓW,KRAKÓW GŁÓWNY,KSIĄŻKA
2024-08-06,3554,Przemyśl Gł-Hel,Władysławowo,ETUI
2024-08-05,5304,Gdynia - Kraków,Kraków Gł.,UBRANIE
2024-08-05,5304,Gdynia - Kraków,Kraków Gł.,PARASOL
2024-08-05,1306,Warszawa - Kraków,Kraków Gł.,SPRZĘT ELEKTRONICZNY
2024-08-05,8300,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-01,1302,WARSZAWA-KRAKÓW,KRAKÓW GŁÓWNY,RZECZY OSOBISTE
2024-08-05,1304,Warszawa - Kraków,Kraków Gł.,PARASOL
2024-08-05,8300,Kołobrzeg - Kraków,Kraków Gł.,SPRZĘT ELEKTRONICZNY
2024-07-31,143,MOCKAVA-KRAKÓW,KRAKÓW GŁÓWNY,KSIĄŻKA
2024-07-31,13108,OLSZTYN-KRAKÓW,KRAKÓW GŁÓWNY,SPRZĘT ELEKTRONICZNY
2024-08-05,1304,Warszawa - Kraków,Kraków Gł.,RZECZY OSOBISTE
2024-08-07,83170,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁÓWNY,ARTYKUŁY MEDYCZNE
2024-08-05,5304,Gdynia - Kraków,Kraków Gł.,KSIĄŻKA
2024-07-31,1322,WARSZAWA-KRAKÓW,KRAKÓW GŁÓWNY,DOKUMENT/Y
2024-08-05,5304,Gdynia - Kraków,Kraków Gł.,SPRZĘT ELEKTRONICZNY
2024-08-07,41009,PRAHA-WARSZAWA WSCHODNIA,WARSZAWA OLSZYNKA GROCHOWSKA,RZECZY OSOBISTE
2024-07-31,5312,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-05,5304,Gdynia - Kraków,Kraków Gł.,UBRANIE
2024-07-31,5312,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-07-31,5312,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-07-31,5310,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,SASZETKA / NERKA
2024-08-07,1320,Warszawa Wsch. - Zakopane,ZAKOPANE,UBRANIE
2024-08-06,5312,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,KSIĄŻKA
2024-08-06,5602,,Wrocław,REKLAMÓWKA / TORBA
2024-08-06,5602,,Wrocław,REKLAMÓWKA / TORBA
2024-08-05,83106,PIŁA-KRAKÓW,KRAKÓW GŁÓWNY,RZECZY OSOBISTE
2024-08-05,5324,OLSZTYN-KRAKÓW,KRAKÓW GŁÓWNY,PARASOL
2024-08-05,7320,POZNAŃ-KRAKÓW,KRAKÓW GŁÓWNY,PARASOL
2024-08-02,73105,ZIELONA GÓRA -PRZEMYŚ GŁ,PRZEMYŚL BAKOŃCZYCE,RZECZY OSOBISTE
2024-08-07,13100,Warszawa Wsch. - Przemyśl Gł.,PRZEMYŚL GŁ.,SPRZĘT ELEKTRONICZNY
2024-08-06,5320,Olsztyn - Kraków,Kraków Gł.,UBRANIE
2024-08-07,13100,Warszawa Wsch. - Przemyśl Gł.,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-08-07,1902,Warszawa Wsch. - Łódź Fabryczna,ŁÓDŹ FABRYCZNA,UBRANIE
2024-08-07,83172,ŚWINOUJŚCIE-PRZEMYŚL,WARSZAWA OLSZYNKA GROCHOWSKA,SPRZĘT ELEKTRONICZNY
2024-08-07,37104,Przemyśl Gł. - Zielona Góra Gł.,ZIELONA GÓRA GŁ.,SPRZĘT AGD
2024-08-06,100,Wien Hbf - Katowice,ZABRZE,RZECZY OSOBISTE
2024-08-06,37104,Przemyśl Gł. - Zielona Góra Gł.,ZIELONA GÓRA GŁ.,SPRZĘT SPORTOWY
2024-08-06,1312,Warszawa Centr. - Kraków Gł.,KRAKÓW GŁ.,REKLAMÓWKA / TORBA
2024-08-06,57102,Olsztyn Gł. - Poznań Gł.,TORUŃ GŁ.,SPRZĘT ELEKTRONICZNY
2024-08-06,115,Praha hl. n. - Przemyśl Gł.,PRZEMYŚL GŁ.,WALIZKA / PLECAK
2024-08-06,33112,Zagórz - Kraków Gł.,KRAKÓW GŁ.,REKLAMÓWKA / TORBA
2024-08-06,1626,Warszawa Wsch. - Zgorzelec,OSTRÓW WLKP.,UBRANIE
2024-08-06,5304,Gdynia Główna - Kraków Główny,Kraków Główny,SPRZĘT SPORTOWY
2024-08-06,8320,Szczecin Główny-Kraków Główny,Kraków Główny,REKLAMÓWKA / TORBA
2024-08-06,8320,Szczecin Główny-Kraków Główny,Kraków Główny,RZECZY OSOBISTE
2024-08-06,83191,Kołobrzeg-Kraków Główny,Kraków Główny,UBRANIE
2024-08-06,5302,Gdynia Główna -Kraków Główny,Kraków Główny,SPRZĘT TURYSTYCZNY
2024-08-06,3106,Kraków Gł. - Warszawa Centr.,WARSZAWA CENTR.,UBRANIE
2024-08-06,47,Berlin Hbf - Warszawa Wsch.,WARSZAWA WSCH.,WALIZKA / PLECAK
2024-08-06,5312,Gdynia Gł. - Kraków Gł.,KRAKÓW GŁ.,WALIZKA / PLECAK
2024-08-06,1908,Warszawa Wsch. - Łódź Fabryczna,SKIERNIEWICE,SPRZĘT ELEKTRONICZNY
2024-08-06,63102,Jelenia Góra - Kraków Gł.,KRAKÓW GŁ.,ARTYKUŁY MUZYCZNE
2024-08-06,47100,Katowice-Poznań,Poznań,SPRZĘT ELEKTRONICZNY
2024-08-06,47100,Katowice-Poznań,Poznań,ARTYKUŁY DZIECIĘCE
2024-08-06,3506,Kraków Gł. - Gdynia Gł.,GDYNIA GŁ.,UBRANIE
2024-08-06,3506,Kraków Gł. - Gdynia Gł.,GDYNIA GŁ.,WALIZKA / PLECAK
2024-08-06,27102,Lublin Gł. - Poznań Gł.,POZNAŃ GŁ.,UBRANIE
2024-08-06,57100,Olsztyn Gł. - Zbąszynek,NOWY TOMYŚL,SPRZĘT ELEKTRONICZNY
2024-08-06,8320,Szczecin Gł. - Kraków Gł.,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-08-06,75102,Poznań Gł. - Olsztyn Gł.,OLSZTYN GŁ.,RZECZY OSOBISTE
2024-08-06,3508,Rzeszów Główny - Gdynia Gł.,GDYNIA GŁ.,RZECZY OSOBISTE
2024-08-04,83172,Świnoujście - Przemyśl Gł.,Warszawa Olszynka Grochowska,SPRZĘT ELEKTRONICZNY
2024-08-06,86102,Słupsk - Wrocław Gł.,WROCŁAW GŁ.,SPRZĘT SPORTOWY
2024-08-06,1420,Warszawa Wsch. - Bielsko-Biała Gł.,BIELSKO-BIAŁA GŁ.,UBRANIE
2024-08-04,86102,Słupsk - Wrocław Gł.,Wrocław,SPRZĘT TURYSTYCZNY
2024-08-06,30170,Kraków Gł. - Krynica-Zdrój,KRYNICA-ZDRÓJ,PORTFEL
2024-08-06,85108,Szczecin Gł. - Olsztyn Gł.,GDYNIA GŁ.,DOKUMENT/Y
2024-07-30,41011,Monachium - Warszawa Wsch.,Warszawa Olszynka Grochowska,TELEFON
2024-08-06,5406,Gdynia - Bielsko Biała,Bielsko - Biała,SASZETKA / NERKA
2024-08-06,53170,Gdynia Gł. - Zakopane,ZAKOPANE,WALIZKA / PLECAK
2024-08-06,1620,Warszawa Wsch. - Wrocław Gł.,KOLUSZKI,WALIZKA / PLECAK
2024-08-06,41001,,WARSZAWA OLSZYNKA GROCHOWSKA,REKLAMÓWKA / TORBA
2024-08-06,16108,Warszawa Gdańska - Wrocław Gł.,WROCŁAW GŁ.,UBRANIE
2024-08-05,82102,Szczecin Gł. - Lublin Gł.,LUBLIN GŁ.,UBRANIE
2024-08-05,49,Berlin Hbf - Warszawa Wsch.,WARSZAWA WSCH.,RZECZY OSOBISTE
2024-08-05,75108,Zbąszynek - Gdynia Gł.,SOPOT,SPRZĘT ELEKTRONICZNY
2024-08-05,247,Berlin Hbf - Warszawa Wsch.,WARSZAWA WSCH.,UBRANIE
2024-08-05,1312,Warszawa Centr. - Kraków Gł.,WARSZAWA CENTR.,PARASOL
2024-08-05,72102,Poznań Gł. - Lublin Gł.,LUBLIN GŁ.,RZECZY OSOBISTE
2024-08-05,49,Berlin Hbf - Warszawa Wsch.,RZEPIN,SASZETKA / NERKA
2024-08-05,5110,Gdynia Gł. - Warszawa Zach.,WARSZAWA ZACH.,UBRANIE
2024-08-05,8304,Szczecin Gł. - Przemyśl Gł.,PRZEMYŚL GŁ.,WALIZKA / PLECAK
2024-08-05,9105,Lodz-Warszawa,Warszawa Olszynka Grochowska,UBRANIE
2024-08-05,3560,Zakopane - Gdynia Gł.,GDYNIA GŁ.,UBRANIE
2024-08-04,73100,POZNAŃ-KRAKÓW,KRAKÓW GŁÓWNY,SPRZĘT TURYSTYCZNY
2024-08-05,3560,Zakopane - Gdynia Gł.,GDYNIA GŁ.,WALIZKA / PLECAK
2024-08-05,53150,Bydgoszcz Gł. - Zakopane,ZAKOPANE,UBRANIE
2024-08-04,13000,MOCKAVA-KRAKÓW,KRAKÓW GŁÓWNY,SPRZĘT ELEKTRONICZNY
2024-08-04,8340,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁÓWNY,SPRZĘT ELEKTRONICZNY
2024-08-04,5310,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,RZECZY OSOBISTE
2024-08-05,5300,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-05,5300,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,SPRZĘT ELEKTRONICZNY
2024-08-05,12170,Kołobrzeg- Lublin Gł.,Lublin,WALIZKA / PLECAK
2024-08-04,5312,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-05,3506,Kraków Gł. - Gdynia Gł.,GDYNIA GŁ.,WALIZKA / PLECAK
2024-08-04,13000,MOCKAVA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-05,4122,Bielsko-Biała Gł. - Białystok,BIAŁYSTOK,SPRZĘT ELEKTRONICZNY
2024-08-04,83106,PIŁA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-04,83106,PIŁA-KRAKÓW,KRAKÓW GŁÓWNY,SPRZĘT TURYSTYCZNY
2024-08-04,83150,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁÓWNY,TELEFON
2024-08-04,83150,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-05,51150,Łeba - Warszawa Zach.,LĘBORK,WALIZKA / PLECAK
2024-08-04,83150,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-04,83150,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-04,5326,OLSZTYN-KRAKÓW,KRAKÓW GŁÓWNY,SPRZĘT ELEKTRONICZNY
2024-08-04,5310,GDYNIA-KRAKÓW,KRAKÓW GŁÓWNY,RZECZY OSOBISTE
2024-08-05,8340,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁÓWNY,KSIĄŻKA
2024-08-05,5322,OLSZTYN-KRAKÓW,KRAKÓW GŁÓWNY,KSIĄŻKA
2024-08-05,83156,USTKA-KRAKÓW,KRAKÓW GŁÓWNY,UBRANIE
2024-08-05,1904,Warszawa Wsch. - Łódź Fabryczna,ŁÓDŹ FABRYCZNA,SPRZĘT ELEKTRONICZNY
2024-08-05,52150,Hel - Lublin Gł.,GDYNIA GŁ.,REKLAMÓWKA / TORBA
2024-08-05,37100,Kraków Gł. - Poznań Gł.,POZNAŃ GŁ.,WALIZKA / PLECAK
2024-08-03,86102,Słupsk - Wrocław Gł.,Wrocław,PARASOL
2024-08-04,81104,Szczecin Gł- Białystok,Białystok,PORTFEL
2024-08-04,1003,Warszawa Zach-Białystok,Białystok,SPRZĘT ELEKTRONICZNY
2024-08-05,35172,Kraków Gł. - Hel,HEL,SPRZĘT TURYSTYCZNY
2024-08-03,Brak danych,Brak danych,Rawicz,ETUI
2024-08-01,26100,,Wrocłąw,SPRZĘT SPORTOWY
2024-08-01,5604,,Wrocław,ARTYKUŁY BIUROWE
2024-07-31,56102,,Wrocłąw,REKLAMÓWKA / TORBA
2024-08-01,5620,,Weocław,UBRANIE
2024-07-29,1624,,Wrocław,UBRANIE
2024-07-30,5602,,Wrocław,PARASOL
2024-08-01,5602,,Wrocław,SPRZĘT ELEKTRONICZNY
2024-08-01,3602,,Wrocłąw,ARTYKUŁY BIUROWE
2024-08-05,6102,Jelenia Góra - Warszawa Wsch.,JELENIA GÓRA,UBRANIE
2024-08-04,21100,Chełm-Warszawa,Olszynka Grochowska,RZECZY OSOBISTE
2024-08-05,56124,Olsztyn Gł. - Wrocław Gł.,WROCŁAW GŁ.,UBRANIE
2024-08-04,35150,Zakopane - Bydgoszcz Gł.,BYDGOSZCZ GŁ.,SPRZĘT TURYSTYCZNY
2024-08-05,143,Vilnius(LT) - Kraków Gł.,KRAKÓW GŁ.,UBRANIE
2024-08-04,81100,Świnoujście - Warszawa Gdańska,WARSZAWA GD.,UBRANIE
2024-08-04,81100,Świnoujście - Warszawa Gdańska,WARSZAWA GD.,UBRANIE
2024-08-04,31100,Przemyśl Gł. - Warszawa Gdańska,OPOCZNO PŁD.,ARTYKUŁY DZIECIĘCE
2024-08-04,5308,Gdynia Gł. - Rzeszów Główny,RZESZÓW GŁÓWNY,UBRANIE
2024-08-04,26102,Lublin Gł. - Wrocław Gł.,WROCŁAW GŁ.,SPRZĘT ELEKTRONICZNY
2024-08-04,8306,Kołobrzeg - Kraków Gł.,KRAKÓW GŁ.,WALIZKA / PLECAK
2024-08-04,8306,Kołobrzeg - Kraków Gł.,KRAKÓW GŁ.,UBRANIE
2024-08-04,7322,Poznań Gł. - Kraków Gł.,KRAKÓW GŁ.,SPRZĘT SPORTOWY
2024-08-04,7322,Poznań Gł. - Kraków Gł.,KRAKÓW GŁ.,UBRANIE
2024-08-04,3562,Przemyśl Gł. - Gdynia Gł.,POZNAŃ GŁ.,WALIZKA / PLECAK
2024-08-04,3150,Zakopane - Warszawa Wsch.,WARSZAWA WSCH.,RZECZY OSOBISTE
2024-08-04,4502,Gliwice - Gdynia Gł.,GDYNIA GŁ.,RZECZY OSOBISTE
2024-08-04,115,Praha hl. n. - Przemyśl Gł.,PRZEMYŚL GŁ.,SPRZĘT TURYSTYCZNY
2024-08-04,45102,Katowice - Gdynia Gł.,GDYNIA GŁ.,REKLAMÓWKA / TORBA
2024-08-03,83170,Kołobrzeg - Kraków Główny,Kraków Główny,SPRZĘT TURYSTYCZNY
2024-08-03,83170,Kołobrzeg - Kraków Główny,Kraków Główny,RZECZY OSOBISTE
2024-08-03,73102,Poznań Główny - Kraków Główny,Kraków Główny,AKCESORIA DLA ZWIERZĄT
2024-08-04,83150,Kołobrzeg - Kraków Gł.,MYSŁOWICE,SPRZĘT ELEKTRONICZNY
2024-08-03,53190,Gdynia Główna - Kraków Główny,Kraków Główny,UBRANIE
2024-08-03,1322,Warszawa Wschodnia - Kraków Główny,Kraków Główny,UBRANIE
2024-08-03,1322,Warszawa Wschodnia - Kraków Główny,Kraków Główny,UBRANIE
2024-08-03,53190,Gdynia Główna - Kraków Główny,Kraków Główny,KSIĄŻKA
2024-08-03,5320,Olsztyn Główny - Kraków Główny,Kraków Główny,DOKUMENT/Y
